3.991989e+002;3.328550e-001
4.011274e+002;3.778224e-001
4.030559e+002;4.385327e-001
4.049844e+002;4.812819e-001
4.069129e+002;6.000000e+000
4.088414e+002;6.000000e+000
4.107699e+002;7.582529e-001
4.126984e+002;4.609872e-001
4.146269e+002;4.805365e-001
4.165554e+002;5.328178e-001
